StudentID,Date,Status
S0020,1/26/2023,Present
S0020,1/27/2023,Present
S0020,1/28/2023,Late
S0020,1/29/2023,Present
S0020,1/30/2023,Absent
S0020,1/31/2023,Absent
S0020,2/1/2023,Present
S0020,2/2/2023,Late
S0020,2/3/2023,Absent
S0020,2/4/2023,Absent
S0020,2/5/2023,Absent
S0020,2/6/2023,Present
S0020,2/7/2023,Late
S0020,2/8/2023,Present
S0020,2/9/2023,Late
S0020,2/10/2023,Present
S0020,2/11/2023,Late
S0020,2/12/2023,Late
S0020,2/13/2023,Present
S0020,2/14/2023,Late
S0020,2/15/2023,Absent
S0020,2/16/2023,Absent
S0020,2/17/2023,Present
S0020,2/18/2023,Absent
S0020,2/19/2023,Late
S0021,1/1/2023,Present
S0021,1/2/2023,Absent
S0021,1/3/2023,Present
S0021,1/4/2023,Late
S0021,1/5/2023,Present
S0021,1/6/2023,Absent
S0021,1/7/2023,Present
S0021,1/8/2023,Present
S0021,1/9/2023,Late
S0021,1/10/2023,Present
S0021,1/11/2023,Absent
S0021,1/12/2023,Absent
S0021,1/13/2023,Absent
S0021,1/14/2023,Present
S0021,1/15/2023,Late
S0021,1/16/2023,Absent
S0021,1/17/2023,Late
S0021,1/18/2023,Late
S0021,1/19/2023,Present
S0021,1/20/2023,Present
S0021,1/21/2023,Late
S0021,1/22/2023,Late
S0021,1/23/2023,Absent
S0021,1/24/2023,Present
S0021,1/25/2023,Late
S0021,1/26/2023,Absent
S0021,1/27/2023,Present
S0021,1/28/2023,Present
S0021,1/29/2023,Present
S0021,1/30/2023,Absent
S0021,1/31/2023,Absent
S0021,2/1/2023,Absent
S0021,2/2/2023,Absent
S0021,2/3/2023,Absent
S0021,2/4/2023,Late
S0021,2/5/2023,Late
S0021,2/6/2023,Present
S0021,2/7/2023,Absent
S0021,2/8/2023,Late
S0021,2/9/2023,Late
S0021,2/10/2023,Absent
S0021,2/11/2023,Absent
S0021,2/12/2023,Absent
S0021,2/13/2023,Present
S0021,2/14/2023,Late
S0021,2/15/2023,Absent
S0021,2/16/2023,Present
S0021,2/17/2023,Absent
S0021,2/18/2023,Absent
S0021,2/19/2023,Absent
S0022,1/1/2023,Late
S0022,1/2/2023,Absent
S0022,1/3/2023,Late
S0022,1/4/2023,Late
S0022,1/5/2023,Present
S0022,1/6/2023,Present
S0022,1/7/2023,Late
S0022,1/8/2023,Late
S0022,1/9/2023,Absent
S0022,1/10/2023,Absent
S0022,1/11/2023,Late
S0022,1/12/2023,Late
S0022,1/13/2023,Absent
S0022,1/14/2023,Absent
S0022,1/15/2023,Absent
S0022,1/16/2023,Absent
S0022,1/17/2023,Present
S0022,1/18/2023,Absent
S0022,1/19/2023,Late
S0022,1/20/2023,Late
S0022,1/21/2023,Absent
S0022,1/22/2023,Absent
S0022,1/23/2023,Late
S0022,1/24/2023,Late
S0022,1/25/2023,Present
S0022,1/26/2023,Late
S0022,1/27/2023,Late
S0022,1/28/2023,Late
S0022,1/29/2023,Present
S0022,1/30/2023,Late
S0022,1/31/2023,Absent
S0022,2/1/2023,Late
S0022,2/2/2023,Late
S0022,2/3/2023,Present
S0022,2/4/2023,Absent
S0022,2/5/2023,Late
S0022,2/6/2023,Present
S0022,2/7/2023,Late
S0022,2/8/2023,Present
S0022,2/9/2023,Present
S0022,2/10/2023,Present
S0022,2/11/2023,Absent
S0022,2/12/2023,Present
S0022,2/13/2023,Late
S0022,2/14/2023,Present
S0022,2/15/2023,Late
S0022,2/16/2023,Absent
S0022,2/17/2023,Absent
S0022,2/18/2023,Present
S0022,2/19/2023,Late
S0023,1/1/2023,Absent
S0023,1/2/2023,Absent
S0023,1/3/2023,Present
S0023,1/4/2023,Present
S0023,1/5/2023,Present
S0023,1/6/2023,Late
S0023,1/7/2023,Present
S0023,1/8/2023,Present
S0023,1/9/2023,Late
S0023,1/10/2023,Late
S0023,1/11/2023,Present
S0023,1/12/2023,Late
S0023,1/13/2023,Late
S0023,1/14/2023,Present
S0023,1/15/2023,Late
S0023,1/16/2023,Present
S0023,1/17/2023,Present
S0023,1/18/2023,Late
S0023,1/19/2023,Present
S0023,1/20/2023,Absent
S0023,1/21/2023,Late
S0023,1/22/2023,Late
S0023,1/23/2023,Late
S0023,1/24/2023,Present
S0023,1/25/2023,Present
S0023,1/26/2023,Late
S0023,1/27/2023,Present
S0023,1/28/2023,Absent
S0023,1/29/2023,Absent
S0023,1/30/2023,Absent
S0023,1/31/2023,Late
S0023,2/1/2023,Present
S0023,2/2/2023,Late
S0023,2/3/2023,Absent
S0023,2/4/2023,Absent
S0023,2/5/2023,Absent
S0023,2/6/2023,Late
S0023,2/7/2023,Late
S0023,2/8/2023,Absent
S0023,2/9/2023,Absent
S0023,2/10/2023,Present
S0023,2/11/2023,Present
S0023,2/12/2023,Absent
S0023,2/13/2023,Present
S0023,2/14/2023,Absent
S0023,2/15/2023,Absent
S0023,2/16/2023,Absent
S0023,2/17/2023,Present
S0023,2/18/2023,Absent
S0023,2/19/2023,Absent
S0024,1/1/2023,Present
S0024,1/2/2023,Absent
S0024,1/3/2023,Present
S0024,1/4/2023,Absent
S0024,1/5/2023,Present
S0024,1/6/2023,Late
S0024,1/7/2023,Absent
S0024,1/8/2023,Present
S0024,1/9/2023,Late
S0024,1/10/2023,Absent
S0024,1/11/2023,Present
S0024,1/12/2023,Present
S0024,1/13/2023,Late
S0024,1/14/2023,Absent
S0024,1/15/2023,Present
S0024,1/16/2023,Late
S0024,1/17/2023,Late
S0024,1/18/2023,Present
S0024,1/19/2023,Absent
S0024,1/20/2023,Late
S0024,1/21/2023,Absent
S0024,1/22/2023,Present
S0024,1/23/2023,Present
S0024,1/24/2023,Present
S0024,1/25/2023,Present
S0024,1/26/2023,Late
S0024,1/27/2023,Late
S0024,1/28/2023,Absent
S0024,1/29/2023,Absent
S0024,1/30/2023,Present
S0024,1/31/2023,Absent
S0024,2/1/2023,Present
S0024,2/2/2023,Late
S0024,2/3/2023,Late
S0024,2/4/2023,Present
S0024,2/5/2023,Present
S0024,2/6/2023,Late
S0024,2/7/2023,Absent
S0024,2/8/2023,Absent
S0024,2/9/2023,Present
S0024,2/10/2023,Late
S0024,2/11/2023,Absent
S0024,2/12/2023,Absent
S0024,2/13/2023,Late
S0024,2/14/2023,Present
S0024,2/15/2023,Late
S0024,2/16/2023,Late
S0024,2/17/2023,Absent
S0024,2/18/2023,Absent
S0024,2/19/2023,Absent
S0025,1/1/2023,Absent
S0025,1/2/2023,Late
S0025,1/3/2023,Present
S0025,1/4/2023,Late
S0025,1/5/2023,Present
S0025,1/6/2023,Present
S0025,1/7/2023,Absent
S0025,1/8/2023,Late
S0025,1/9/2023,Absent
S0025,1/10/2023,Present
S0025,1/11/2023,Late
S0025,1/12/2023,Late
S0025,1/13/2023,Absent
S0025,1/14/2023,Absent
S0025,1/15/2023,Late
S0025,1/16/2023,Absent
S0025,1/17/2023,Absent
S0025,1/18/2023,Present
S0025,1/19/2023,Late
S0025,1/20/2023,Late
S0025,1/21/2023,Present
S0025,1/22/2023,Absent
S0025,1/23/2023,Late
S0025,1/24/2023,Absent
S0025,1/25/2023,Present
S0025,1/26/2023,Absent
S0025,1/27/2023,Absent
S0025,1/28/2023,Late
S0025,1/29/2023,Present
S0025,1/30/2023,Present
S0025,1/31/2023,Late
S0025,2/1/2023,Present
S0025,2/2/2023,Absent
S0025,2/3/2023,Late
S0025,2/4/2023,Present
S0025,2/5/2023,Absent
S0025,2/6/2023,Late
S0025,2/7/2023,Absent
S0025,2/8/2023,Present
S0025,2/9/2023,Late
S0025,2/10/2023,Late
S0025,2/11/2023,Absent
S0025,2/12/2023,Absent
S0025,2/13/2023,Present
S0025,2/14/2023,Late
S0025,2/15/2023,Absent
S0025,2/16/2023,Late
S0025,2/17/2023,Present
S0025,2/18/2023,Present
S0025,2/19/2023,Present
S0026,1/1/2023,Present
S0026,1/2/2023,Present
S0026,1/3/2023,Late
S0026,1/4/2023,Late
S0026,1/5/2023,Present
S0026,1/6/2023,Absent
S0026,1/7/2023,Absent
S0026,1/8/2023,Present
S0026,1/9/2023,Late
S0026,1/10/2023,Late
S0026,1/11/2023,Absent
S0026,1/12/2023,Absent
S0026,1/13/2023,Late
S0026,1/14/2023,Absent
S0026,1/15/2023,Present
S0026,1/16/2023,Present
S0026,1/17/2023,Absent
S0026,1/18/2023,Present
S0026,1/19/2023,Absent
S0026,1/20/2023,Late
S0026,1/21/2023,Present
S0026,1/22/2023,Absent
S0026,1/23/2023,Present
S0026,1/24/2023,Present
S0026,1/25/2023,Late
S0026,1/26/2023,Late
S0026,1/27/2023,Late
S0026,1/28/2023,Absent
S0026,1/29/2023,Late
S0026,1/30/2023,Late
S0026,1/31/2023,Present
S0026,2/1/2023,Late
S0026,2/2/2023,Late
S0026,2/3/2023,Present
S0026,2/4/2023,Present
S0026,2/5/2023,Present
S0026,2/6/2023,Late
S0026,2/7/2023,Present
S0026,2/8/2023,Absent
S0026,2/9/2023,Late
S0026,2/10/2023,Present
S0026,2/11/2023,Absent
S0026,2/12/2023,Late
S0026,2/13/2023,Present
S0026,2/14/2023,Present
S0026,2/15/2023,Late
S0026,2/16/2023,Late
S0026,2/17/2023,Present
S0026,2/18/2023,Present
S0026,2/19/2023,Present
S0027,1/1/2023,Late
S0027,1/2/2023,Present
S0027,1/3/2023,Absent
S0027,1/4/2023,Present
S0027,1/5/2023,Absent
S0027,1/6/2023,Late
S0027,1/7/2023,Present
S0027,1/8/2023,Late
S0027,1/9/2023,Present
S0027,1/10/2023,Present
S0027,1/11/2023,Present
S0027,1/12/2023,Absent
S0027,1/13/2023,Late
S0027,1/14/2023,Late
S0027,1/15/2023,Present
S0027,1/16/2023,Present
S0027,1/17/2023,Present
S0027,1/18/2023,Absent
S0027,1/19/2023,Absent
S0027,1/20/2023,Late
S0027,1/21/2023,Late
S0027,1/22/2023,Absent
S0027,1/23/2023,Absent
S0027,1/24/2023,Present
S0027,1/25/2023,Late
S0027,1/26/2023,Late
S0027,1/27/2023,Late
S0027,1/28/2023,Present
S0027,1/29/2023,Absent
S0027,1/30/2023,Present
S0027,1/31/2023,Present
S0027,2/1/2023,Late
S0027,2/2/2023,Present
S0027,2/3/2023,Absent
S0027,2/4/2023,Present
S0027,2/5/2023,Present
S0027,2/6/2023,Absent
S0027,2/7/2023,Present
S0027,2/8/2023,Absent
S0027,2/9/2023,Present
S0027,2/10/2023,Late
S0027,2/11/2023,Absent
S0027,2/12/2023,Late
S0027,2/13/2023,Present
S0027,2/14/2023,Absent
S0027,2/15/2023,Present
S0027,2/16/2023,Late
S0027,2/17/2023,Present
S0027,2/18/2023,Present
S0027,2/19/2023,Present
S0028,1/1/2023,Late
S0028,1/2/2023,Late
S0028,1/3/2023,Absent
S0028,1/4/2023,Present
S0028,1/5/2023,Present
S0028,1/6/2023,Absent
S0028,1/7/2023,Present
S0028,1/8/2023,Present
S0028,1/9/2023,Present
S0028,1/10/2023,Present
S0028,1/11/2023,Present
S0028,1/12/2023,Late
S0028,1/13/2023,Late
S0028,1/14/2023,Late
S0028,1/15/2023,Absent
S0028,1/16/2023,Absent
S0028,1/17/2023,Late
S0028,1/18/2023,Absent
S0028,1/19/2023,Late
S0028,1/20/2023,Present
S0028,1/21/2023,Present
S0028,1/22/2023,Present
S0028,1/23/2023,Late
S0028,1/24/2023,Absent
S0028,1/25/2023,Late
S0028,1/26/2023,Absent
S0028,1/27/2023,Absent
S0028,1/28/2023,Present
S0028,1/29/2023,Present
S0028,1/30/2023,Late
S0028,1/31/2023,Late
S0028,2/1/2023,Present
S0028,2/2/2023,Late
S0028,2/3/2023,Present
S0028,2/4/2023,Late
S0028,2/5/2023,Absent
S0028,2/6/2023,Late
S0028,2/7/2023,Present
S0028,2/8/2023,Late
S0028,2/9/2023,Absent
S0028,2/10/2023,Absent
S0028,2/11/2023,Absent
S0028,2/12/2023,Present
S0028,2/13/2023,Late
S0028,2/14/2023,Present
S0028,2/15/2023,Present
S0028,2/16/2023,Present
S0028,2/17/2023,Late
S0028,2/18/2023,Present
S0028,2/19/2023,Late
S0029,1/1/2023,Absent
S0029,1/2/2023,Late
S0029,1/3/2023,Late
S0029,1/4/2023,Present
S0029,1/5/2023,Absent
S0029,1/6/2023,Late
S0029,1/7/2023,Late
S0029,1/8/2023,Present
S0029,1/9/2023,Absent
S0029,1/10/2023,Present
S0029,1/11/2023,Present
S0029,1/12/2023,Present
S0029,1/13/2023,Present
S0029,1/14/2023,Late
S0029,1/15/2023,Absent
S0029,1/16/2023,Absent
S0029,1/17/2023,Present
S0029,1/18/2023,Present
S0029,1/19/2023,Late
S0029,1/20/2023,Present
S0029,1/21/2023,Present
S0029,1/22/2023,Late
S0029,1/23/2023,Absent
S0029,1/24/2023,Absent
S0029,1/25/2023,Present
S0029,1/26/2023,Absent
S0029,1/27/2023,Absent
S0029,1/28/2023,Absent
S0029,1/29/2023,Late
S0029,1/30/2023,Absent
S0029,1/31/2023,Present
S0029,2/1/2023,Present
S0029,2/2/2023,Late
S0029,2/3/2023,Present
S0029,2/4/2023,Late
S0029,2/5/2023,Present
S0029,2/6/2023,Present
S0029,2/7/2023,Present
S0029,2/8/2023,Absent
S0029,2/9/2023,Late
S0029,2/10/2023,Present
S0029,2/11/2023,Present
S0029,2/12/2023,Present
S0029,2/13/2023,Late
S0029,2/14/2023,Absent
S0029,2/15/2023,Late
S0029,2/16/2023,Late
S0029,2/17/2023,Absent
S0029,2/18/2023,Absent
S0029,2/19/2023,Present
S0030,1/1/2023,Late
S0030,1/2/2023,Late
S0030,1/3/2023,Absent
S0030,1/4/2023,Present
S0030,1/5/2023,Present
S0030,1/6/2023,Absent
S0030,1/7/2023,Present
S0030,1/8/2023,Present
S0030,1/9/2023,Present
S0030,1/10/2023,Late
S0030,1/11/2023,Absent
S0030,1/12/2023,Present
S0030,1/13/2023,Absent
S0030,1/14/2023,Present
S0030,1/15/2023,Present
S0030,1/16/2023,Absent
S0030,1/17/2023,Late
S0030,1/18/2023,Absent
S0030,1/19/2023,Present
S0030,1/20/2023,Absent
S0030,1/21/2023,Present
S0030,1/22/2023,Present
S0030,1/23/2023,Late
S0030,1/24/2023,Absent
S0030,1/25/2023,Present
S0030,1/26/2023,Absent
S0030,1/27/2023,Absent
S0030,1/28/2023,Present
S0030,1/29/2023,Absent
S0030,1/30/2023,Late
S0030,1/31/2023,Present
S0030,2/1/2023,Late
S0030,2/2/2023,Absent
S0030,2/3/2023,Absent
S0030,2/4/2023,Present
S0030,2/5/2023,Absent
S0030,2/6/2023,Present
S0030,2/7/2023,Present
S0030,2/8/2023,Late
S0030,2/9/2023,Late
S0030,2/10/2023,Present
S0030,2/11/2023,Absent
S0030,2/12/2023,Present
S0030,2/13/2023,Present
S0030,2/14/2023,Absent
S0030,2/15/2023,Absent
S0030,2/16/2023,Absent
S0030,2/17/2023,Present
S0030,2/18/2023,Absent
S0030,2/19/2023,Present
S0031,1/1/2023,Absent
S0031,1/2/2023,Late
S0031,1/3/2023,Present
S0031,1/4/2023,Late
S0031,1/5/2023,Late
S0031,1/6/2023,Present
S0031,1/7/2023,Late
S0031,1/8/2023,Late
S0031,1/9/2023,Present
S0031,1/10/2023,Present
S0031,1/11/2023,Absent
S0031,1/12/2023,Late
S0031,1/13/2023,Absent
S0031,1/14/2023,Present
S0031,1/15/2023,Late
S0031,1/16/2023,Absent
S0031,1/17/2023,Absent
S0031,1/18/2023,Absent
S0031,1/19/2023,Present
S0031,1/20/2023,Late
S0031,1/21/2023,Absent
S0031,1/22/2023,Late
S0031,1/23/2023,Present
S0031,1/24/2023,Present
S0031,1/25/2023,Absent
S0031,1/26/2023,Absent
S0031,1/27/2023,Late
S0031,1/28/2023,Present
S0031,1/29/2023,Late
S0031,1/30/2023,Present
S0031,1/31/2023,Late
S0031,2/1/2023,Present
S0031,2/2/2023,Absent
S0031,2/3/2023,Present
S0031,2/4/2023,Present
S0031,2/5/2023,Absent
S0031,2/6/2023,Late
S0031,2/7/2023,Late
S0031,2/8/2023,Present
S0031,2/9/2023,Absent
S0031,2/10/2023,Late
S0031,2/11/2023,Absent
S0031,2/12/2023,Absent
S0031,2/13/2023,Late
S0031,2/14/2023,Present
S0031,2/15/2023,Absent
S0031,2/16/2023,Absent
S0031,2/17/2023,Present
S0031,2/18/2023,Present
S0031,2/19/2023,Late
S0032,1/1/2023,Present
S0032,1/2/2023,Late
S0032,1/3/2023,Late
S0032,1/4/2023,Absent
S0032,1/5/2023,Present
S0032,1/6/2023,Present
S0032,1/7/2023,Absent
S0032,1/8/2023,Absent
S0032,1/9/2023,Present
S0032,1/10/2023,Late
S0032,1/11/2023,Present
S0032,1/12/2023,Present
S0032,1/13/2023,Absent
S0032,1/14/2023,Late
S0032,1/15/2023,Absent
S0032,1/16/2023,Present
S0032,1/17/2023,Late
S0032,1/18/2023,Absent
S0032,1/19/2023,Late
S0032,1/20/2023,Late
S0032,1/21/2023,Late
S0032,1/22/2023,Present
S0032,1/23/2023,Absent
S0032,1/24/2023,Absent
S0032,1/25/2023,Present
S0032,1/26/2023,Late
S0032,1/27/2023,Absent
S0032,1/28/2023,Present
S0032,1/29/2023,Absent
S0032,1/30/2023,Late
S0032,1/31/2023,Absent
S0032,2/1/2023,Late
S0032,2/2/2023,Late
S0032,2/3/2023,Present
S0032,2/4/2023,Late
S0032,2/5/2023,Present
S0032,2/6/2023,Absent
S0032,2/7/2023,Late
S0032,2/8/2023,Absent
S0032,2/9/2023,Late
S0032,2/10/2023,Present
S0032,2/11/2023,Absent
S0032,2/12/2023,Absent
S0032,2/13/2023,Absent
S0032,2/14/2023,Late
S0032,2/15/2023,Late
S0032,2/16/2023,Late
S0032,2/17/2023,Late
S0032,2/18/2023,Present
S0032,2/19/2023,Late
S0033,1/1/2023,Present
S0033,1/2/2023,Late
S0033,1/3/2023,Absent
S0033,1/4/2023,Late
S0033,1/5/2023,Present
S0033,1/6/2023,Late
S0033,1/7/2023,Late
S0033,1/8/2023,Absent
S0033,1/9/2023,Present
S0033,1/10/2023,Present
S0033,1/11/2023,Absent
S0033,1/12/2023,Absent
S0033,1/13/2023,Absent
S0033,1/14/2023,Late
S0033,1/15/2023,Present
S0033,1/16/2023,Absent
S0033,1/17/2023,Absent
S0033,1/18/2023,Present
S0033,1/19/2023,Late
S0033,1/20/2023,Late
S0033,1/21/2023,Late
S0033,1/22/2023,Present
S0033,1/23/2023,Late
S0033,1/24/2023,Late
S0033,1/25/2023,Present
S0033,1/26/2023,Present
S0033,1/27/2023,Absent
S0033,1/28/2023,Present
S0033,1/29/2023,Late
S0033,1/30/2023,Present
S0033,1/31/2023,Late
S0033,2/1/2023,Absent
S0033,2/2/2023,Late
S0033,2/3/2023,Late
S0033,2/4/2023,Late
S0033,2/5/2023,Present
S0033,2/6/2023,Late
S0033,2/7/2023,Present
S0033,2/8/2023,Absent
S0033,2/9/2023,Absent
S0033,2/10/2023,Absent
S0033,2/11/2023,Late
S0033,2/12/2023,Late
S0033,2/13/2023,Absent
S0033,2/14/2023,Absent
S0033,2/15/2023,Present
S0033,2/16/2023,Present
S0033,2/17/2023,Absent
S0033,2/18/2023,Absent
S0033,2/19/2023,Absent
S0034,1/1/2023,Absent
S0034,1/2/2023,Late
S0034,1/3/2023,Late
S0034,1/4/2023,Present
S0034,1/5/2023,Absent
S0034,1/6/2023,Late
S0034,1/7/2023,Late
S0034,1/8/2023,Late
S0034,1/9/2023,Late
S0034,1/10/2023,Absent
S0034,1/11/2023,Absent
S0034,1/12/2023,Late
S0034,1/13/2023,Absent
S0034,1/14/2023,Late
S0034,1/15/2023,Late
S0034,1/16/2023,Present
S0034,1/17/2023,Present
S0034,1/18/2023,Absent
S0034,1/19/2023,Present
S0034,1/20/2023,Present
S0034,1/21/2023,Absent
S0034,1/22/2023,Present
S0034,1/23/2023,Absent
S0034,1/24/2023,Present
S0034,1/25/2023,Present
S0034,1/26/2023,Present
S0034,1/27/2023,Absent
S0034,1/28/2023,Present
S0034,1/29/2023,Late
S0034,1/30/2023,Present
S0034,1/31/2023,Absent
S0034,2/1/2023,Present
S0034,2/2/2023,Present
S0034,2/3/2023,Late
S0034,2/4/2023,Late
S0034,2/5/2023,Present
S0034,2/6/2023,Absent
S0034,2/7/2023,Absent
S0034,2/8/2023,Late
S0034,2/9/2023,Late
S0034,2/10/2023,Present
S0034,2/11/2023,Absent
S0034,2/12/2023,Absent
S0034,2/13/2023,Absent
S0034,2/14/2023,Absent
S0034,2/15/2023,Late
S0034,2/16/2023,Late
S0034,2/17/2023,Present
S0034,2/18/2023,Absent
S0034,2/19/2023,Present
S0035,1/1/2023,Present
S0035,1/2/2023,Present
S0035,1/3/2023,Present
S0035,1/4/2023,Late
S0035,1/5/2023,Late
S0035,1/6/2023,Absent
S0035,1/7/2023,Absent
S0035,1/8/2023,Late
S0035,1/9/2023,Absent
S0035,1/10/2023,Late
S0035,1/11/2023,Late
S0035,1/12/2023,Absent
S0035,1/13/2023,Absent
S0035,1/14/2023,Late
S0035,1/15/2023,Late
S0035,1/16/2023,Late
S0035,1/17/2023,Late
S0035,1/18/2023,Late
S0035,1/19/2023,Absent
S0035,1/20/2023,Absent
S0035,1/21/2023,Absent
S0035,1/22/2023,Late
S0035,1/23/2023,Present
S0035,1/24/2023,Absent
S0035,1/25/2023,Present
S0035,1/26/2023,Absent
S0035,1/27/2023,Present
S0035,1/28/2023,Absent
S0035,1/29/2023,Absent
S0035,1/30/2023,Absent
S0035,1/31/2023,Present
S0035,2/1/2023,Present
S0035,2/2/2023,Absent
S0035,2/3/2023,Absent
S0035,2/4/2023,Absent
S0035,2/5/2023,Present
S0035,2/6/2023,Late
S0035,2/7/2023,Present
S0035,2/8/2023,Late
S0035,2/9/2023,Late
S0035,2/10/2023,Absent
S0035,2/11/2023,Present
S0035,2/12/2023,Present
S0035,2/13/2023,Late
S0035,2/14/2023,Late
S0035,2/15/2023,Late
S0035,2/16/2023,Present
S0035,2/17/2023,Present
S0035,2/18/2023,Present
S0035,2/19/2023,Present
S0036,1/1/2023,Present
S0036,1/2/2023,Absent
S0036,1/3/2023,Late
S0036,1/4/2023,Present
S0036,1/5/2023,Absent
S0036,1/6/2023,Absent
S0036,1/7/2023,Absent
S0036,1/8/2023,Present
S0036,1/9/2023,Present
S0036,1/10/2023,Late
S0036,1/11/2023,Late
S0036,1/12/2023,Present
S0036,1/13/2023,Late
S0036,1/14/2023,Absent
S0036,1/15/2023,Absent
S0036,1/16/2023,Present
S0036,1/17/2023,Absent
S0036,1/18/2023,Absent
S0036,1/19/2023,Late
S0036,1/20/2023,Present
S0036,1/21/2023,Late
S0036,1/22/2023,Absent
S0036,1/23/2023,Present
S0036,1/24/2023,Present
S0036,1/25/2023,Absent
S0036,1/26/2023,Absent
S0036,1/27/2023,Present
S0036,1/28/2023,Absent
S0036,1/29/2023,Absent
S0036,1/30/2023,Present
S0036,1/31/2023,Present
S0036,2/1/2023,Late
S0036,2/2/2023,Late
S0036,2/3/2023,Late
S0036,2/4/2023,Absent
S0036,2/5/2023,Late
S0036,2/6/2023,Late
S0036,2/7/2023,Absent
S0036,2/8/2023,Absent
S0036,2/9/2023,Absent
S0036,2/10/2023,Late
S0036,2/11/2023,Late
S0036,2/12/2023,Present
S0036,2/13/2023,Late
S0036,2/14/2023,Late
S0036,2/15/2023,Absent
S0036,2/16/2023,Absent
S0036,2/17/2023,Late
S0036,2/18/2023,Present
S0036,2/19/2023,Late
S0037,1/1/2023,Absent
S0037,1/2/2023,Present
S0037,1/3/2023,Present
S0037,1/4/2023,Late
S0037,1/5/2023,Late
S0037,1/6/2023,Present
S0037,1/7/2023,Absent
S0037,1/8/2023,Present
S0037,1/9/2023,Absent
S0037,1/10/2023,Late
S0037,1/11/2023,Present
S0037,1/12/2023,Absent
S0037,1/13/2023,Absent
S0037,1/14/2023,Present
S0037,1/15/2023,Absent
S0037,1/16/2023,Present
S0037,1/17/2023,Late
S0037,1/18/2023,Late
S0037,1/19/2023,Present
S0037,1/20/2023,Late
S0037,1/21/2023,Late
S0037,1/22/2023,Present
S0037,1/23/2023,Absent
S0037,1/24/2023,Present
S0037,1/25/2023,Present
S0037,1/26/2023,Present
S0037,1/27/2023,Late
S0037,1/28/2023,Absent
S0037,1/29/2023,Late
S0037,1/30/2023,Late
S0037,1/31/2023,Present
S0037,2/1/2023,Late
S0037,2/2/2023,Absent
S0037,2/3/2023,Present
S0037,2/4/2023,Absent
S0037,2/5/2023,Absent
S0037,2/6/2023,Late
S0037,2/7/2023,Late
S0037,2/8/2023,Late
S0037,2/9/2023,Present
S0037,2/10/2023,Late
S0037,2/11/2023,Absent
S0037,2/12/2023,Absent
S0037,2/13/2023,Present
S0037,2/14/2023,Late
S0037,2/15/2023,Absent
S0037,2/16/2023,Absent
S0037,2/17/2023,Absent
S0037,2/18/2023,Absent
S0037,2/19/2023,Present
S0038,1/1/2023,Absent
S0038,1/2/2023,Absent
S0038,1/3/2023,Absent
S0038,1/4/2023,Absent
S0038,1/5/2023,Absent
S0038,1/6/2023,Late
S0038,1/7/2023,Present
S0038,1/8/2023,Present
S0038,1/9/2023,Late
S0038,1/10/2023,Absent
S0038,1/11/2023,Late
S0038,1/12/2023,Absent
S0038,1/13/2023,Absent
S0038,1/14/2023,Absent
S0038,1/15/2023,Present
S0038,1/16/2023,Late
S0038,1/17/2023,Absent
S0038,1/18/2023,Late
S0038,1/19/2023,Absent
S0038,1/20/2023,Present
S0038,1/21/2023,Late
S0038,1/22/2023,Late
S0038,1/23/2023,Present
S0038,1/24/2023,Present
S0038,1/25/2023,Present
S0038,1/26/2023,Absent
S0038,1/27/2023,Absent
S0038,1/28/2023,Late
S0038,1/29/2023,Absent
S0038,1/30/2023,Present
S0038,1/31/2023,Late
S0038,2/1/2023,Absent
S0038,2/2/2023,Present
S0038,2/3/2023,Present
S0038,2/4/2023,Absent
S0038,2/5/2023,Late
S0038,2/6/2023,Absent
S0038,2/7/2023,Absent
S0038,2/8/2023,Present
S0038,2/9/2023,Late
S0038,2/10/2023,Absent
S0038,2/11/2023,Late
S0038,2/12/2023,Late
S0038,2/13/2023,Present
S0038,2/14/2023,Present
S0038,2/15/2023,Present
S0038,2/16/2023,Absent
S0038,2/17/2023,Absent
S0038,2/18/2023,Late
S0038,2/19/2023,Absent
S0039,1/1/2023,Present
S0039,1/2/2023,Absent
S0039,1/3/2023,Late
S0039,1/4/2023,Absent
S0039,1/5/2023,Absent
S0039,1/6/2023,Late
S0039,1/7/2023,Late
S0039,1/8/2023,Absent
S0039,1/9/2023,Present
S0039,1/10/2023,Present
S0039,1/11/2023,Present
S0039,1/12/2023,Present
S0039,1/13/2023,Absent
S0039,1/14/2023,Absent
S0039,1/15/2023,Late
S0039,1/16/2023,Late
S0039,1/17/2023,Absent
S0039,1/18/2023,Present
S0039,1/19/2023,Late
S0039,1/20/2023,Late
S0039,1/21/2023,Absent
S0039,1/22/2023,Absent
S0039,1/23/2023,Present
S0039,1/24/2023,Absent
S0039,1/25/2023,Late
S0039,1/26/2023,Late
S0039,1/27/2023,Present
S0039,1/28/2023,Present
S0039,1/29/2023,Present
S0039,1/30/2023,Absent
S0039,1/31/2023,Absent
S0039,2/1/2023,Present
